name,gender,species,count
SONIA,F,human,67
SONIA,F,dog,6
SONIA,M,human,0
SONIA,M,dog,0
SONIC,M,dog,9
SONIC,F,dog,0
SONNY,M,dog,61
SONNY,F,dog,2
SOOKIE,F,dog,21
SOOKIE,M,dog,2
SOPHIA,F,human,4742
SOPHIA,F,dog,63
SOPHIA,M,human,0
SOPHIA,M,dog,0
SOPHIE,F,human,1017
SOPHIE,F,dog,257
SOPHIE,M,human,0
SOPHIE,M,dog,0
SOSA,M,dog,5
SOSA,F,dog,0
SOX,M,dog,5
SOX,F,dog,0
SPANKY,M,dog,34
SPANKY,F,dog,0
SPARKEY,M,dog,5
SPARKEY,F,dog,0
SPARKLE,F,dog,19
SPARKLE,M,dog,0
SPARKLES,F,dog,9
SPARKLES,M,dog,0
SPARKY,M,dog,116
SPARKY,F,dog,4
SPARTACUS,M,dog,23
SPARTACUS,F,dog,0
SPEEDY,M,dog,14
SPEEDY,F,dog,0
SPENCER,M,dog,31
SPENCER,F,dog,4
SPICE,F,dog,7
SPICE,M,dog,2
SPIKE,M,dog,78
SPIKE,F,dog,5
SPIKEY,M,dog,9
SPIKEY,F,dog,0
SPIRIT,F,dog,4
SPIRIT,M,dog,1
SPLASH,M,dog,4
SPLASH,F,dog,1
SPOCK,M,dog,6
SPOCK,F,dog,0
SPORT,M,dog,5
SPORT,F,dog,0
SPOT,M,dog,24
SPOT,F,dog,2
SPRING,F,dog,5
SPRING,M,dog,0
SPROCKET,M,dog,5
SPROCKET,F,dog,2
SPROUT,F,dog,4
SPROUT,M,dog,3
SPUNKY,M,dog,7
SPUNKY,F,dog,3
SQUIRT,M,dog,4
SQUIRT,F,dog,2
STACEY,F,human,16
STACEY,M,human,0
STACY,F,human,31
STACY,F,dog,8
STACY,M,human,0
STACY,M,dog,0
STANLEY,M,dog,42
STANLEY,F,dog,0
STAR,F,dog,38
STAR,M,dog,6
STARBUCK,F,dog,6
STARBUCK,M,dog,1
STARR,F,dog,5
STARR,M,dog,1
STELLA,F,human,688
STELLA,F,dog,243
STELLA,M,dog,2
STELLA,M,human,0
STEPHANIE,F,human,792
STEPHANIE,M,human,0
STERLING,M,dog,9
STERLING,F,dog,0
STEVE,M,dog,10
STEVE,F,dog,0
STEVEN,M,dog,5
STEVEN,F,dog,0
STEVIE,F,dog,19
STEVIE,M,dog,15
STEWIE,M,dog,30
STEWIE,F,dog,0
STITCH,M,dog,17
STITCH,F,dog,3
STONE,M,dog,7
STONE,F,dog,1
STORM,F,dog,48
STORM,M,dog,12
STORMY,M,dog,13
STORMY,F,dog,7
STRIDER,M,dog,4
STRIDER,F,dog,1
SUGAR,F,dog,63
SUGAR,M,dog,5
SUKI,F,dog,21
SUKI,M,dog,3
SULLY,M,dog,6
SULLY,F,dog,1
SUMAIYA,F,human,7
SUMAIYA,M,human,0
SUMAYA,F,human,10
SUMAYA,M,human,0
SUMMER,F,human,284
SUMMER,F,dog,34
SUMMER,M,dog,1
SUMMER,M,human,0
SUMO,M,dog,6
SUMO,F,dog,0
SUNDAE,F,dog,6
SUNDAE,M,dog,0
SUNDAY,F,dog,6
SUNDAY,M,dog,2
SUNNY,M,dog,44
SUNNY,F,dog,22
SUNNY,F,human,7
SUNNY,M,human,0
SUNSHINE,F,dog,22
SUNSHINE,M,dog,5
SUPER,M,dog,5
SUPER,F,dog,0
SURI,F,human,148
SURI,M,human,0
SURY,F,human,192
SURY,M,human,0
SUSAN,F,human,42
SUSAN,M,human,0
SUSHI,F,dog,8
SUSHI,M,dog,5
SUSIE,F,dog,29
SUSIE,M,dog,0
SUSY,F,dog,5
SUSY,M,dog,0
SUZI,F,dog,6
SUZI,M,dog,0
SUZIE,F,dog,19
SUZIE,M,dog,0
SUZY,F,dog,12
SUZY,M,dog,0
SWEET,F,dog,13
SWEET,M,dog,3
SWEETIE,F,dog,24
SWEETIE,M,dog,0
SWEETPEA,F,dog,5
SWEETPEA,M,dog,1
SYBIL,F,human,5
SYBIL,M,human,0
SYDNEY,F,human,524
SYDNEY,F,dog,30
SYDNEY,M,dog,7
SYDNEY,M,human,0
SYEDA,F,human,40
SYEDA,M,human,0
SYLVIA,F,human,95
SYLVIA,M,human,0
SYLVIE,F,human,11
SYLVIE,F,dog,6
SYLVIE,M,human,0
SYLVIE,M,dog,0
SYMBA,M,dog,6
SYMBA,F,dog,2
TABITHA,F,dog,8
TABITHA,M,dog,0
TACO,M,dog,34
TACO,F,dog,4
TAFFY,F,dog,13
TAFFY,M,dog,3
TAINA,F,dog,7
TAINA,M,dog,0
TALA,F,human,5
TALA,M,human,0
TALIA,F,human,380
TALIA,M,human,0
TALLULAH,F,dog,22
TALLULAH,M,dog,0
TALYA,F,human,5
TALYA,M,human,0
TAMAR,F,human,16
TAMAR,M,human,0
TAMARA,F,human,28
TAMARA,M,human,0
TAMIA,F,human,84
TAMIA,M,human,0
TAMMY,F,dog,9
TAMMY,M,dog,0
TANGO,M,dog,21
TANGO,F,dog,2
TANK,M,dog,46
TANK,F,dog,1
TANNER,M,dog,6
TANNER,F,dog,1
TANYA,F,human,5
TANYA,M,human,0
TAO,M,dog,3
TAO,F,dog,2
TARA,F,dog,17
TARA,M,dog,0
TARO,M,dog,6
TARO,F,dog,2
TARZAN,M,dog,9
TARZAN,F,dog,0
TASHA,F,dog,12
TASHA,M,dog,0
TASHI,M,dog,4
TASHI,F,dog,1
TATE,M,dog,6
TATE,F,dog,2
TATER,M,dog,10
TATER,F,dog,2
TATIANA,F,human,114
TATIANA,M,human,0
TAYLOR,F,human,792
TAYLOR,M,human,12
TAYLOR,F,dog,12
TAYLOR,M,dog,5
TAZ,M,dog,36
TAZ,F,dog,7
TAZZ,M,dog,5
TAZZ,F,dog,1
TED,M,dog,8
TED,F,dog,1
TEDDI,F,dog,4
TEDDI,M,dog,1
TEDDIE,F,dog,4
TEDDIE,M,dog,1
TEDDY,M,dog,326
TEDDY,F,dog,6
TENNESSEE,M,dog,3
TENNESSEE,F,dog,2
TENZIN,M,human,215
TENZIN,F,human,205
TEQUILA,M,dog,4
TEQUILA,F,dog,3
TERESA,F,human,10
TERESA,M,human,0
TERRA,F,dog,6
TERRA,M,dog,0
TERRY,M,dog,16
TERRY,F,dog,2
TESLA,F,dog,9
TESLA,M,dog,5
TESS,F,dog,13
TESS,F,human,10
TESS,M,human,0
TESS,M,dog,0
TESSA,F,human,55
TESSA,F,dog,14
TESSA,M,human,0
TESSA,M,dog,0
TESSIE,F,dog,11
TESSIE,M,dog,0
TEX,M,dog,6
TEX,F,dog,0
THALIA,F,human,14
THALIA,M,human,0
THE,M,dog,8
THE,F,dog,1
THEA,F,human,5
THEA,M,human,0
THEO,M,dog,37
THEO,F,dog,0
THEODORA,F,human,6
THEODORA,M,human,0
THEODORE,M,dog,34
THEODORE,F,dog,0
THERESA,F,human,6
THERESA,M,human,0
THOMAS,M,dog,18
THOMAS,F,dog,0
THOR,M,dog,76
THOR,F,dog,0
THUNDER,M,dog,21
THUNDER,F,dog,3
TIA,F,dog,6
TIA,M,dog,0
TIANA,F,human,75
TIANA,M,human,0
TIANNA,F,human,12
TIANNA,M,human,0
TIARA,F,human,10
TIARA,M,human,0
TICO,M,dog,7
TICO,F,dog,0
TIFFANY,F,human,644
TIFFANY,F,dog,17
TIFFANY,M,human,0
TIFFANY,M,dog,0
TIGER,M,dog,49
TIGER,F,dog,9
TIGGER,M,dog,21
TIGGER,F,dog,2
TIKA,F,dog,9
TIKA,M,dog,0
TIKI,M,dog,6
TIKI,F,dog,3
TILLIE,F,dog,8
TILLIE,M,dog,0
TILLY,F,dog,15
TILLY,M,dog,0
TIM,M,dog,6
TIM,F,dog,0
TIMBER,M,dog,7
TIMBER,F,dog,0
TIMMY,M,dog,16
TIMMY,F,dog,0
TINA,F,dog,28
TINA,F,human,20
TINA,M,human,0
TINA,M,dog,0
TINK,F,dog,5
TINK,M,dog,1
TINKER,F,dog,4
TINKER,M,dog,1
TINKERBELL,F,dog,24
TINKERBELL,M,dog,1
TINKERBELLE,F,dog,5
TINKERBELLE,M,dog,0
TINO,M,dog,13
TINO,F,dog,0
TINY,F,dog,29
TINY,M,dog,19
TIPPER,F,dog,3
TIPPER,M,dog,2
TITA,F,dog,5
TITA,M,dog,0
TITAN,M,dog,34
TITAN,F,dog,0
TITO,M,dog,27
TITO,F,dog,0
TITUS,M,dog,15
TITUS,F,dog,0
TJ,M,dog,12
TJ,F,dog,0
TOAST,M,dog,4
TOAST,F,dog,1
TOBA,F,human,8
TOBA,M,human,0
TOBBY,M,dog,13
TOBBY,F,dog,0
TOBEY,M,dog,10
TOBEY,F,dog,1
TOBI,M,dog,19
TOBI,F,dog,3
TOBIAS,M,dog,12
TOBIAS,F,dog,0
TOBIE,M,dog,5
TOBIE,F,dog,0
TOBY,F,human,321
TOBY,M,dog,316
TOBY,F,dog,1
TOBY,M,human,0
TODDY,M,dog,5
TODDY,F,dog,0
TOFFEE,F,dog,5
TOFFEE,M,dog,5
TOFU,M,dog,8
TOFU,F,dog,5
TOKYO,F,dog,3
TOKYO,M,dog,2
TOM,M,dog,11
TOM,F,dog,0
TOMMY,M,dog,40
TOMMY,F,dog,0
TONKA,M,dog,8
TONKA,F,dog,3
TONY,M,dog,33
TONY,F,dog,0
TOOTSIE,F,dog,23
TOOTSIE,M,dog,1
TORI,F,human,24
TORI,F,dog,7
TORI,M,dog,1
TORI,M,human,0
TORO,M,dog,5
TORO,F,dog,1
TOSCA,F,dog,6
TOSCA,M,dog,0
TOSHI,M,dog,5
TOSHI,F,dog,1
TOTO,M,dog,22
TOTO,F,dog,4
TOY,M,dog,3
TOY,F,dog,2
TRACY,F,human,23
TRACY,F,dog,8
TRACY,M,dog,1
TRACY,M,human,0
TRAVIS,M,dog,8
TRAVIS,F,dog,0
TREASURE,F,dog,5
TREASURE,M,dog,2
TREVOR,M,dog,17
TREVOR,F,dog,0
TREY,M,dog,5
TREY,F,dog,0
TRIGGER,M,dog,9
TRIGGER,F,dog,1
TRINITY,F,human,187
TRINITY,F,dog,10
TRINITY,M,dog,2
TRINITY,M,human,0
TRISTAN,M,dog,5
TRISTAN,F,dog,0
TRIXIE,F,dog,55
TRIXIE,M,dog,0
TRIXY,F,dog,5
TRIXY,M,dog,0
TROOPER,M,dog,14
TROOPER,F,dog,1
TROUBLE,M,dog,26
TROUBLE,F,dog,4
TROY,M,dog,29
TROY,F,dog,1
TRUDY,F,dog,7
TRUDY,M,dog,0
TRUFFLE,M,dog,10
TRUFFLE,F,dog,5
TRUFFLES,F,dog,12
TRUFFLES,M,dog,5
TRUMAN,M,dog,10
TRUMAN,F,dog,0
TUCK,M,dog,12
TUCK,F,dog,2
TUCKER,M,dog,108
TUCKER,F,dog,3
TUFFY,M,dog,5
TUFFY,F,dog,1
TURBO,M,dog,11
TURBO,F,dog,0
TUX,M,dog,12
TUX,F,dog,0
TUXEDO,M,dog,7
TUXEDO,F,dog,0
TWIGGY,F,dog,9
TWIGGY,M,dog,1
TWINKIE,M,dog,6
TWINKIE,F,dog,5
TWIX,M,dog,10
TWIX,F,dog,1
TY,M,dog,11
TY,F,dog,0
TYKE,M,dog,5
TYKE,F,dog,0
TYLER,M,dog,20
TYLER,F,dog,1
TYRION,M,dog,6
TYRION,F,dog,0
TYSON,M,dog,112
TYSON,F,dog,3
TZIPORA,F,human,7
TZIPORA,M,human,0
TZIPORAH,F,human,7
TZIPORAH,M,human,0
TZIPPY,F,human,10
TZIPPY,M,human,0
TZIREL,F,human,16
TZIREL,M,human,0
TZIVI,F,human,5
TZIVI,M,human,0
TZIVIA,F,human,32
TZIVIA,M,human,0
UDY,F,human,8
UDY,M,human,0
UGO,M,dog,5
UGO,F,dog,0
ULYSSES,M,dog,8
ULYSSES,F,dog,0
UNA,F,human,5
UNA,M,human,0
UNO,M,dog,8
UNO,F,dog,0
VADER,M,dog,13
VADER,F,dog,1
VALENCIA,F,human,5
VALENCIA,M,human,0
VALENTINA,F,human,1071
VALENTINA,F,dog,14
VALENTINA,M,human,0
VALENTINA,M,dog,0
VALENTINE,F,dog,8
VALENTINE,M,dog,1
VALENTINO,M,dog,27
VALENTINO,F,dog,0
VALERIA,F,human,348
VALERIA,M,human,0
VALERIE,F,human,625
VALERIE,M,human,0
VALERY,F,human,17
VALERY,M,human,0
VANESSA,F,human,650
VANESSA,M,human,0
VANILLA,F,dog,8
VANILLA,M,dog,4
VEGAS,F,dog,4
VEGAS,M,dog,3
VENUS,F,dog,12
VENUS,F,human,5
VENUS,M,human,0
VENUS,M,dog,0
VERA,F,human,80
VERA,F,dog,4
VERA,M,dog,2
VERA,M,human,0
VERONICA,F,human,240
VERONICA,M,human,0
VESPER,F,dog,5
VESPER,M,dog,0
VICKY,F,human,182
VICKY,F,dog,6
VICKY,M,human,0
VICKY,M,dog,0
VICTOR,M,dog,5
VICTOR,F,dog,0
VICTORIA,F,human,2253
VICTORIA,F,dog,18
VICTORIA,M,human,0
VICTORIA,M,dog,0
VIDA,F,human,5
VIDA,M,human,0
VIENNA,F,human,5
VIENNA,M,human,0
VINCE,M,dog,5
VINCE,F,dog,0
VINCENT,M,dog,10
VINCENT,F,dog,1
VINNY,M,dog,17
VINNY,F,dog,0
VIOLA,F,human,7
VIOLA,M,human,0
VIOLET,F,human,508
VIOLET,F,dog,39
VIOLET,M,human,0
VIOLET,M,dog,0
VIRGINIA,F,human,7
VIRGINIA,M,human,0
VITA,F,dog,5
VITA,M,dog,0
VITO,M,dog,15
VITO,F,dog,0
VIVIAN,F,human,660
VIVIAN,F,dog,8
VIVIAN,M,human,0
VIVIAN,M,dog,0
VIVIANA,F,human,15
VIVIANA,M,human,0
VIVIENNE,F,human,167
VIVIENNE,M,human,0
WAFFLE,M,dog,4
WAFFLE,F,dog,3
WAFFLES,M,dog,9
WAFFLES,F,dog,7
WALKER,M,dog,8
WALKER,F,dog,0
WALLACE,M,dog,20
WALLACE,F,dog,3
WALLE,M,dog,5
WALLE,F,dog,0
WALLY,M,dog,51
WALLY,F,dog,1
WALTER,M,dog,50
WALTER,F,dog,0
WANDA,F,dog,6
WANDA,M,dog,0
WATSON,M,dog,45
WATSON,F,dog,1
WAYNE,M,dog,6
WAYNE,F,dog,0
WEBSTER,M,dog,5
WEBSTER,F,dog,0
WEDNESDAY,F,dog,9
WEDNESDAY,M,dog,0
WEEZY,F,dog,4
WEEZY,M,dog,1
WELLINGTON,M,dog,11
WELLINGTON,F,dog,0
WENDY,F,human,124
WENDY,F,dog,10
WENDY,M,human,0
WENDY,M,dog,0
WES,M,dog,6
WES,F,dog,0
WESLEY,M,dog,13
WESLEY,F,dog,0
WESTLEY,M,dog,5
WESTLEY,F,dog,0
WESTON,M,dog,5
WESTON,F,dog,0
WHISKEY,M,dog,22
WHISKEY,F,dog,9
WHISKY,M,dog,5
WHISKY,F,dog,0
WHITEY,M,dog,7
WHITEY,F,dog,2
WHITNEY,F,dog,6
WHITNEY,M,dog,0
WICKET,M,dog,8
WICKET,F,dog,1
WIGGLES,F,dog,3
WIGGLES,M,dog,2
WILBUR,M,dog,19
WILBUR,F,dog,0
WILEY,M,dog,13
WILEY,F,dog,0
WILL,M,dog,7
WILL,F,dog,0
WILLA,F,human,51
WILLA,F,dog,8
WILLA,M,human,0
WILLA,M,dog,0
WILLIAM,M,dog,15
WILLIAM,F,dog,0
WILLIE,M,dog,30
WILLIE,F,dog,3
WILLIS,M,dog,7
WILLIS,F,dog,0
WILLOW,F,dog,65
WILLOW,F,human,8
WILLOW,M,dog,4
WILLOW,M,human,0
WILLY,M,dog,23
WILLY,F,dog,0
WILSON,M,dog,23
WILSON,F,dog,0
WINNIE,F,human,154
WINNIE,F,dog,62
WINNIE,M,dog,4
WINNIE,M,human,0
WINSLOW,M,dog,6
WINSLOW,F,dog,0
WINSTON,M,dog,134
WINSTON,F,dog,2
WINTER,F,dog,20
WINTER,F,human,17
WINTER,M,dog,12
WINTER,M,human,0
WISHBONE,M,dog,10
WISHBONE,F,dog,1
WIZARD,M,dog,6
WIZARD,F,dog,0
WOLFGANG,M,dog,9
WOLFGANG,F,dog,0
WOLFIE,M,dog,8
WOLFIE,F,dog,0
WONTON,M,dog,4
WONTON,F,dog,1
WOODSTOCK,M,dog,5
WOODSTOCK,F,dog,0
WOODY,M,dog,24
WOODY,F,dog,0
WOOFIE,M,dog,5
WOOFIE,F,dog,0
WOOKIE,M,dog,4
WOOKIE,F,dog,1
WRIGLEY,M,dog,15
WRIGLEY,F,dog,4
WYATT,M,dog,19
WYATT,F,dog,0
WYLIE,M,dog,5
WYLIE,F,dog,1
WYNTER,F,human,9
WYNTER,M,human,0
XANDER,M,dog,10
XANDER,F,dog,0
XENA,F,dog,48
XENA,M,dog,0
XERXES,M,dog,5
XERXES,F,dog,0
XIAO,M,dog,15
XIAO,F,dog,6
XIMENA,F,human,22
XIMENA,M,human,0
YACHET,F,human,29
YACHET,M,human,0
YAEL,F,human,94
YAEL,M,human,6
YANKEE,M,dog,18
YANKEE,F,dog,1
YARETZI,F,human,103
YARETZI,M,human,0
YASMEEN,F,human,6
YASMEEN,M,human,0
YASMIN,F,human,45
YASMIN,M,human,0
YASMINA,F,human,7
YASMINA,M,human,0
YASMINE,F,human,19
YASMINE,M,human,0
YEHUDIS,F,human,170
YEHUDIS,M,human,0
YIDES,F,human,176
YIDES,M,human,0
YITTA,F,human,17
YITTA,M,human,0
YITTY,F,human,276
YITTY,M,human,0
YOCHEVED,F,human,197
YOCHEVED,M,human,0
YODA,M,dog,19
YODA,F,dog,2
YOGI,M,dog,37
YOGI,F,dog,4
YOSHI,M,dog,32
YOSHI,F,dog,6
YOYO,M,dog,7
YOYO,F,dog,6
YUKI,F,dog,18
YUKI,M,dog,7
YUMI,F,dog,7
YUMI,M,dog,2
YUNA,F,human,5
YUNA,M,human,0
ZACH,M,dog,9
ZACH,F,dog,0
ZACHARY,M,dog,12
ZACHARY,F,dog,1
ZACK,M,dog,17
ZACK,F,dog,1
ZAHARA,F,human,15
ZAHARA,M,human,0
ZAHRA,F,human,54
ZAHRA,M,human,0
ZAINAB,F,human,139
ZAINAB,M,human,0
ZARA,F,human,262
ZARA,F,dog,15
ZARA,M,human,0
ZARA,M,dog,0
ZARIA,F,human,10
ZARIA,M,human,0
ZARIAH,F,human,13
ZARIAH,M,human,0
ZAYNAB,F,human,5
ZAYNAB,M,human,0
ZAZIE,F,dog,5
ZAZIE,M,dog,0
ZEKE,M,dog,21
ZEKE,F,dog,0
ZELDA,F,dog,32
ZELDA,F,human,8
ZELDA,M,human,0
ZELDA,M,dog,0
ZELDY,F,human,10
ZELDY,M,human,0
ZENA,F,dog,17
ZENA,M,dog,0
ZENDAYA,F,human,16
ZENDAYA,M,human,0
ZENOBIA,F,human,5
ZENOBIA,M,human,0
ZEPHYR,M,dog,4
ZEPHYR,F,dog,3
ZERO,M,dog,10
ZERO,F,dog,0
ZEUS,M,dog,155
ZEUS,F,dog,1
ZIGGY,M,dog,73
ZIGGY,F,dog,6
ZION,M,dog,4
ZION,F,dog,1
ZIPPY,F,dog,3
ZIPPY,M,dog,3
ZISSEL,F,human,8
ZISSEL,M,human,0
ZISSY,F,human,180
ZISSY,M,human,0
ZIVA,F,dog,9
ZIVA,M,dog,0
ZLATY,F,human,11
ZLATY,M,human,0
ZOE,F,human,1800
ZOE,F,dog,154
ZOE,M,dog,5
ZOE,M,human,0
ZOEY,F,human,594
ZOEY,F,dog,186
ZOEY,M,human,0
ZOEY,M,dog,0
ZOIE,F,dog,7
ZOIE,M,dog,0
ZOLA,F,dog,10
ZOLA,M,dog,0
ZOOEY,F,dog,15
ZOOEY,M,dog,0
ZORA,F,dog,11
ZORA,M,dog,0
ZORRO,M,dog,21
ZORRO,F,dog,0
ZOYA,F,human,11
ZOYA,M,human,0
ZSA,F,dog,5
ZSA,M,dog,0
ZUES,M,dog,5
ZUES,F,dog,0
ZUKO,M,dog,5
ZUKO,F,dog,0
ZULU,F,dog,4
ZULU,M,dog,4
ZURI,F,human,64
ZURI,M,human,0
ZUZU,F,dog,12
ZUZU,M,dog,1
